id,temperature_celsius,is_active
742447,-0.86,true
742448,44.59,true
742449,24.23,true
742450,32.58,true
742451,20.02,false
742452,49.70,false
742453,12.84,true
742454,47.46,false
742455,12.24,true
742456,35.77,true
742457,1.52,true
742458,30.96,true
742459,39.34,false
742460,29.55,false
742461,-1.36,false
742462,25.29,true
742463,48.56,true
742464,28.56,false
742465,47.85,true
742466,22.69,false
742467,46.97,true
742468,46.61,false
742469,25.55,false
742470,8.79,true
742471,46.80,false
742472,28.85,false
742473,31.53,false
742474,9.55,false
742475,26.04,true
742476,9.27,true
742477,-1.41,true
742478,39.06,false
742479,38.56,true
742480,11.21,false
742481,46.45,false
742482,8.27,true
742483,24.00,false
742484,40.04,false
742485,6.58,false
742486,1.42,true
742487,18.78,true
742488,-2.46,true
742489,16.73,false
742490,-1.94,false
742491,-5.35,false
742492,41.05,false
742493,42.54,false
742494,35.53,true
742495,46.47,true
742496,29.11,true
742497,11.62,true
742498,33.76,true
742499,-0.14,true
742500,45.01,true
742501,-7.93,false
742502,15.57,true
742503,37.79,true
742504,48.93,true
742505,9.93,true
742506,23.64,true
742507,0.69,true
742508,-2.48,true
742509,4.22,true
742510,40.02,false
742511,6.52,true
742512,-1.52,true
742513,11.00,true
742514,5.76,true
742515,35.40,true
742516,45.24,true
742517,44.98,true
742518,41.36,false
742519,4.06,true
742520,18.72,false
742521,29.65,false
742522,7.32,false
742523,32.94,true
742524,46.06,true
742525,-9.44,true
742526,-7.08,true
742527,-7.37,true
742528,27.27,true
742529,10.47,false
742530,31.46,true
742531,-1.97,false
742532,44.74,false
742533,-0.85,false
742534,21.86,false
742535,-4.42,true
742536,43.82,true
742537,-9.99,false
742538,12.39,false
742539,43.04,false
742540,-8.91,false
742541,9.45,true
742542,-5.97,true
742543,18.00,false
742544,43.97,false
742545,-2.05,true
742546,20.99,true
742547,32.49,false
742548,35.10,false
742549,-1.12,false
742550,19.31,true
742551,10.40,false
742552,36.97,true
742553,-1.92,false
742554,-9.74,false
742555,19.99,false
742556,15.59,true
742557,25.13,true
742558,-4.80,false
742559,29.51,true
742560,-2.63,true
742561,9.34,false
742562,48.98,false
742563,36.33,false
742564,46.57,true
742565,36.52,true
742566,-7.01,false
742567,36.84,false
742568,19.20,false
742569,2.24,true
742570,-0.19,false
742571,1.30,false
742572,6.72,false
742573,24.98,true
742574,6.38,false
742575,7.49,true
742576,16.66,true
742577,20.89,false
742578,37.09,false
742579,29.60,true
742580,19.47,false
742581,26.96,true
742582,46.10,true
742583,-8.03,false
742584,20.75,true
742585,-8.32,false
742586,-1.41,false
742587,28.72,false
742588,32.80,true
742589,0.02,false
742590,-0.04,true
742591,19.23,false
742592,48.26,false
742593,47.70,true
742594,49.25,true
742595,17.32,false
742596,48.11,true
742597,49.28,false
742598,48.41,false
742599,-1.73,true
742600,-3.25,false
742601,9.99,false
742602,34.71,false
742603,43.07,false
742604,40.60,true
742605,25.82,true
742606,31.35,true
742607,10.36,true
742608,3.44,false
742609,28.30,true
742610,8.42,false
742611,44.06,false
742612,33.79,false
742613,49.43,true
742614,-8.52,true
742615,42.48,true
742616,31.62,true
742617,-9.94,true
742618,16.57,false
742619,20.44,false
742620,38.97,true
742621,11.23,true
742622,7.06,false
742623,27.04,true
742624,15.16,true
742625,1.69,true
742626,34.22,false
742627,7.04,false
742628,38.20,true
742629,37.68,false
742630,36.87,false
742631,0.41,false
742632,-1.41,false
742633,38.86,true
742634,-1.80,true
742635,47.39,true
742636,49.54,false
742637,-4.99,false
742638,31.37,true
742639,7.60,false
742640,-5.65,false
742641,-6.22,true
742642,3.39,true
742643,31.14,false
742644,42.64,true
742645,22.24,false
742646,14.73,true
742647,2.44,true
742648,2.04,true
742649,-7.03,false
742650,44.60,true
742651,41.23,true
742652,33.69,false
742653,-1.95,true
742654,29.72,true
742655,29.26,true
742656,-8.39,false
742657,2.97,true
742658,10.52,false
742659,8.94,false
742660,-0.83,true
742661,-6.90,false
742662,31.35,true
742663,42.46,true
742664,37.32,true
742665,18.06,true
742666,-3.19,false
742667,49.37,true
742668,5.40,true
742669,21.33,true
742670,-7.06,true
742671,17.48,true
742672,1.18,false
742673,48.79,true
742674,16.58,true
742675,-8.58,true
742676,45.53,false
742677,11.36,true
742678,15.61,false
742679,11.69,false
742680,-2.01,false
742681,5.98,false
742682,6.37,false
742683,44.08,false
742684,26.85,true
742685,12.79,true
742686,29.82,false
742687,29.37,false
742688,10.84,false
742689,-4.67,true
742690,4.11,false
742691,41.61,true
742692,-0.03,true
742693,31.93,false
742694,8.47,true
742695,31.94,true
742696,49.57,false
742697,40.58,true
742698,29.15,false
742699,12.36,false
742700,1.84,true
742701,33.61,false
742702,44.06,true
742703,-4.12,true
742704,36.94,true
742705,-5.51,true
742706,-3.88,false
742707,27.62,true
742708,45.18,true
742709,48.86,false
742710,41.36,false
742711,14.42,false
742712,15.51,true
742713,29.86,true
742714,49.71,false
742715,21.98,true
742716,0.61,true
742717,40.23,false
742718,-7.90,false
742719,42.66,false
742720,16.63,true
742721,-2.94,false
742722,-3.08,true
742723,26.58,true
742724,8.06,true
742725,-4.90,false
742726,27.24,false
742727,32.74,false
742728,17.29,false
742729,40.48,true
742730,29.39,true
742731,16.00,false
742732,2.78,false
742733,39.56,true
742734,34.18,false
742735,49.88,false
742736,-4.76,false
742737,41.87,true
742738,2.38,false
742739,30.14,false
742740,38.61,false
742741,48.23,true
742742,14.02,true
742743,48.47,true
742744,7.63,false
742745,-2.33,true
742746,29.33,true
742747,26.27,false
742748,3.03,false
742749,28.13,true
742750,22.61,false
742751,5.53,true
742752,16.34,false
742753,32.92,true
742754,15.99,false
742755,28.81,false
742756,-4.73,false
742757,-4.41,true
742758,0.72,false
742759,-5.64,false
742760,47.26,true
742761,38.96,false
742762,29.50,true
742763,32.58,false
742764,8.67,true
742765,8.70,false
742766,-7.32,false
742767,1.95,true
742768,44.71,true
742769,-5.26,false
742770,12.24,true
742771,28.52,true
742772,28.00,true
742773,16.56,false
742774,25.14,false
742775,18.81,true
742776,22.96,false
742777,22.53,false
742778,11.83,false
742779,-1.73,true
742780,-9.45,false
742781,8.01,true
742782,34.40,true
742783,21.94,false
742784,30.74,false
742785,11.36,true
742786,26.65,false
742787,33.13,true
742788,35.38,true
742789,20.87,false
742790,2.91,false
742791,12.27,true
742792,48.33,true
742793,33.45,false
742794,-8.69,true
742795,44.95,true
742796,37.48,true
742797,8.17,false
742798,6.64,false
742799,-7.19,true
742800,27.80,true
742801,2.43,true
742802,7.33,true
742803,26.40,false
742804,41.65,false
742805,11.24,false
742806,13.18,true
742807,32.79,false
742808,-1.49,true
742809,9.63,true
742810,29.29,true
742811,12.58,true
742812,38.02,true
742813,10.49,true
742814,37.22,false
742815,19.05,true
742816,0.35,true
742817,13.90,false
742818,2.40,true
742819,30.91,false
742820,28.55,true
742821,21.16,false
742822,22.34,true
742823,-6.64,false
742824,-5.54,true
742825,23.06,false
742826,21.29,false
742827,23.23,false
742828,-8.75,true
742829,37.39,true
742830,42.94,true
742831,8.70,true
742832,18.96,true
742833,37.30,false
742834,8.00,false
742835,-7.27,false
742836,24.73,true
742837,42.75,true
742838,-7.99,false
742839,32.46,true
742840,33.25,true
742841,27.71,true
742842,11.88,true
742843,9.82,false
742844,49.94,false
742845,21.95,true
742846,25.88,false
742847,30.11,false
742848,22.56,true
742849,3.65,false
742850,41.54,false
742851,12.07,true
742852,-4.42,false
742853,1.97,true
742854,25.21,false
742855,24.87,true
742856,-7.23,true
742857,9.11,false
742858,24.77,true
742859,45.19,true
742860,49.44,false
742861,1.92,false
742862,5.54,true
742863,7.77,true
742864,-0.55,false
742865,3.58,true
742866,-9.69,false
742867,42.45,true
742868,1.87,true
742869,42.69,false
742870,-9.25,false
742871,5.37,true
742872,3.05,true
742873,11.97,true
742874,32.98,true
742875,47.05,true
742876,8.63,false
742877,15.70,true
742878,4.58,true
742879,8.40,false
742880,18.94,false
742881,-7.56,true
742882,-3.77,true
742883,26.59,false
742884,32.19,true
742885,8.20,true
742886,47.23,false
742887,48.12,false
742888,29.10,true
742889,42.95,true
742890,32.38,true
742891,12.53,true
742892,43.37,false
742893,9.47,false
742894,23.44,false
742895,6.75,false
742896,48.61,true
742897,21.16,true
742898,15.81,true
742899,14.75,false
742900,32.12,true
742901,19.27,false
742902,6.65,false
742903,14.69,true
742904,40.88,false
742905,0.51,true
742906,-1.91,false
742907,6.91,true
742908,-2.11,false
742909,18.02,true
742910,17.93,false
742911,45.28,true
742912,-6.49,true
742913,11.93,false
742914,25.77,false
742915,48.43,true
742916,3.36,false
742917,37.85,false
742918,28.16,true
742919,0.95,false
742920,7.91,true
742921,17.50,false
742922,8.92,false
742923,47.90,false
742924,20.94,true
742925,12.93,true
742926,45.64,false
742927,18.16,false
742928,29.49,false
742929,44.31,true
742930,39.57,true
742931,33.83,true
742932,43.98,true
742933,7.81,true
742934,-7.90,true
742935,34.36,false
742936,28.59,false
742937,4.91,true
742938,5.78,false
742939,12.59,true
742940,-7.74,true
742941,30.43,false
742942,1.08,false
742943,32.55,false
742944,2.18,false
742945,0.42,true
742946,49.07,true
742947,42.52,false
742948,17.35,false
742949,12.82,true
742950,12.82,false
742951,13.15,false
742952,46.70,true
742953,7.37,false
742954,-7.30,true
742955,16.76,true
742956,20.76,true
742957,38.72,true
742958,-2.33,true
742959,34.22,false
742960,1.93,true
742961,29.39,false
742962,25.70,true
742963,22.60,false
742964,28.33,true
742965,-6.59,true
742966,24.46,false
742967,33.74,true
742968,11.48,true
742969,-1.44,false
742970,-8.74,false
742971,3.99,false
742972,15.36,true
742973,49.54,false
742974,19.00,false
742975,24.70,false
742976,30.95,true
742977,37.36,true
742978,17.41,false
742979,7.75,false
742980,28.35,false
742981,47.75,true
742982,45.84,false
742983,0.31,true
742984,10.66,true
742985,-5.78,true
742986,-2.28,false
742987,1.65,false
742988,36.61,true
742989,18.72,false
742990,-1.24,true
742991,-5.07,false
742992,-6.53,false
742993,-9.29,true
742994,2.49,true
742995,47.23,true
742996,26.34,false
742997,29.71,false
742998,12.29,true
742999,36.60,false
743000,26.40,false
743001,4.80,false
743002,34.58,true
743003,37.70,false
743004,-7.65,false
743005,15.70,true
743006,-1.70,true
743007,0.13,false
743008,-4.11,false
743009,23.01,true
743010,23.03,false
743011,17.22,true
743012,7.80,false
743013,-4.10,true
743014,1.49,false
743015,17.70,true
743016,23.22,true
743017,-1.82,true
743018,-6.22,false
743019,39.95,false
743020,-4.55,true
743021,48.78,false
743022,24.58,true
743023,-1.87,true
743024,25.80,true
743025,9.08,false
743026,33.93,true
743027,16.26,false
743028,17.13,true
743029,3.49,false
743030,41.15,true
743031,41.67,true
743032,30.28,true
743033,44.43,true
743034,35.75,false
743035,20.17,true
743036,41.10,true
743037,29.61,false
743038,39.89,false
743039,45.77,false
743040,16.48,true
743041,15.04,false
743042,43.01,true
743043,-6.19,false
743044,8.21,true
743045,-2.83,true
743046,41.83,true
743047,36.12,true
743048,-6.90,true
743049,42.41,true
743050,-7.61,false
743051,13.04,false
743052,34.76,true
743053,33.00,true
743054,18.20,true
743055,10.70,true
743056,16.69,false
743057,26.91,true
743058,12.87,true
743059,3.23,false
743060,13.75,false
743061,17.11,false
743062,11.85,false
743063,6.85,false
743064,-7.47,false
743065,-2.15,false
743066,-3.05,true
743067,4.79,false
743068,33.91,true
743069,34.46,true
743070,-4.86,false
743071,17.19,false
743072,7.55,true
743073,6.84,true
743074,-0.49,false
743075,46.68,false
743076,6.17,false
743077,24.24,false
743078,19.58,false
743079,15.79,true
743080,48.16,true
743081,-7.96,false
743082,-4.47,true
743083,7.02,true
743084,-3.97,false
743085,36.42,false
743086,22.33,true
743087,37.92,true
743088,14.93,false
743089,12.78,false
743090,-7.34,true
743091,25.35,false
743092,48.69,true
743093,45.18,true
743094,12.32,true
743095,6.33,true
743096,-7.42,true
743097,39.59,false
743098,5.96,true
743099,28.97,true
743100,34.16,false
743101,39.39,false
743102,10.30,false
743103,4.06,true
743104,3.51,true
743105,5.92,true
743106,32.37,false
743107,6.85,false
743108,-5.82,false
743109,30.13,true
743110,-9.66,true
743111,8.49,false
743112,43.44,true
743113,7.57,true
743114,41.21,true
743115,-4.95,true
743116,49.68,false
743117,13.22,false
743118,13.55,true
743119,13.36,false
743120,22.90,true
743121,38.12,false
743122,49.23,false
743123,-3.35,true
743124,28.30,true
743125,7.20,false
743126,30.81,true
743127,6.32,false
743128,14.41,true
743129,0.59,true
743130,21.94,false
743131,17.83,true
743132,-6.82,false
743133,24.72,true
743134,30.40,false
743135,20.96,false
743136,21.59,false
743137,43.31,false
743138,34.40,true
743139,33.13,true
743140,-3.86,true
743141,48.45,true
743142,38.02,true
743143,43.74,true
743144,-3.13,false
743145,29.17,true
743146,27.24,true
743147,43.55,false
743148,36.67,false
743149,14.49,false
743150,-4.65,false
743151,10.36,false
743152,34.54,false
743153,19.09,true
743154,48.63,false
743155,14.27,true
743156,18.79,false
743157,-6.72,true
743158,45.10,true
743159,9.47,false
743160,39.29,true
743161,2.88,false
743162,15.02,true
743163,23.03,true
743164,37.52,false
743165,49.51,true
743166,24.85,false
743167,11.70,true
743168,49.36,false
743169,-8.47,true
743170,39.90,false
743171,37.95,true
743172,3.49,false
743173,0.34,true
743174,-2.91,false
743175,40.70,true
743176,13.43,true
743177,15.02,true
743178,42.67,false
743179,-8.00,false
743180,-2.19,true
743181,20.50,true
743182,8.56,true
743183,23.97,true
743184,22.03,false
743185,-9.70,true
743186,1.10,false
743187,-6.15,false
743188,40.46,true
743189,17.34,false
743190,37.79,false
743191,8.86,true
743192,19.87,true
743193,47.95,false
743194,10.22,true
743195,0.38,true
743196,18.25,true
743197,14.79,false
743198,39.13,false
743199,-3.07,true
743200,49.04,true
743201,6.40,true
743202,43.56,false
743203,-4.76,true
743204,25.25,true
743205,-7.46,true
743206,0.39,false
743207,9.95,true
743208,-7.52,false
743209,45.54,true
743210,29.12,false
743211,42.30,true
743212,19.28,true
743213,27.50,false
743214,-9.29,true
743215,-0.29,false
743216,46.04,false
743217,-7.45,false
743218,38.67,false
743219,-3.54,false
743220,15.67,true
743221,27.44,false
743222,48.67,true
743223,-7.69,true
743224,23.97,false
743225,14.34,false
743226,18.60,false
743227,-8.17,false
743228,26.97,false
743229,9.73,true
743230,3.76,false
743231,42.16,true
743232,28.88,true
743233,29.87,true
743234,46.16,false
743235,13.64,false
743236,-3.67,false
743237,48.82,false
743238,16.12,true
743239,48.67,true
743240,21.89,false
743241,10.25,false
743242,25.91,true
743243,-6.18,false
743244,19.78,false
743245,-5.32,false
743246,20.76,true
743247,33.46,false
743248,32.11,false
743249,19.46,true
743250,-7.39,false
743251,48.88,false
743252,7.64,false
743253,27.23,true
743254,31.89,true
743255,12.71,true
743256,13.11,false
743257,16.40,true
743258,24.83,false
743259,-9.08,false
743260,19.04,false
743261,-2.49,false
743262,25.86,true
743263,30.07,false
743264,19.02,false
743265,10.68,true
743266,28.64,false
743267,7.52,true
743268,44.24,true
743269,5.50,false
743270,19.00,true
743271,30.78,false
743272,-8.29,false
743273,11.58,true
743274,4.89,true
743275,6.18,false
743276,24.97,false
743277,1.75,false
743278,26.62,false
743279,8.91,true
743280,37.28,true
743281,29.11,false
743282,13.95,true
743283,25.85,false
743284,48.65,true
743285,12.86,false
743286,41.21,false
743287,6.00,false
743288,38.00,true
743289,-1.63,true
743290,33.88,false
743291,15.69,true
743292,24.66,true
743293,27.69,true
743294,4.34,true
743295,-0.49,true
743296,-5.74,true
743297,47.55,false
743298,2.64,true
743299,32.34,false
743300,44.19,true
743301,25.36,true
743302,-3.50,false
743303,44.09,true
743304,47.52,true
743305,49.44,true
743306,24.99,false
743307,30.56,false
743308,45.54,true
743309,-0.42,false
743310,33.32,false
743311,8.26,true
743312,2.77,false
743313,23.09,false
743314,-8.68,false
743315,41.63,true
743316,0.52,true
743317,0.35,true
743318,29.58,true
743319,49.74,true
743320,33.61,true
743321,22.34,true
743322,19.12,false
743323,43.24,false
743324,1.44,false
743325,1.68,false
743326,42.19,true
743327,9.17,true
743328,42.41,true
743329,37.20,false
743330,20.22,true
743331,3.25,true
743332,0.38,true
743333,28.35,false
743334,30.49,true
743335,-4.33,true
743336,4.73,false
743337,31.49,true
743338,4.61,false
743339,25.37,false
743340,-7.07,true
743341,12.92,true
743342,40.88,true
743343,12.75,true
743344,1.83,true
743345,14.38,false
743346,40.47,true
743347,12.91,true
743348,19.33,false
743349,24.06,true
743350,24.59,true
743351,26.96,false
743352,-5.91,false
743353,32.00,false
743354,-9.01,false
743355,4.89,false
743356,14.58,false
743357,21.86,false
743358,30.76,true
743359,20.96,false
743360,24.17,true
743361,45.65,false
743362,49.95,true
743363,48.29,false
743364,10.91,true
743365,48.57,true
743366,4.96,false
743367,2.61,true
743368,-0.58,true
743369,-7.69,false
743370,25.72,true
743371,32.07,false
743372,8.43,true
743373,28.65,true
743374,4.84,true
743375,10.35,false
743376,3.26,false
743377,35.65,true
743378,33.64,true
743379,16.08,false
743380,27.44,false
743381,37.31,false
743382,25.65,false
743383,34.96,false
743384,36.14,true
743385,23.12,true
743386,2.54,false
743387,-9.29,true
743388,3.71,false
743389,20.16,true
743390,2.02,true
743391,16.81,false
743392,-5.47,false
743393,-7.63,true
743394,-6.82,false
743395,8.09,false
743396,42.72,true
743397,-3.37,false
743398,32.05,false
743399,28.08,true
743400,33.77,true
743401,31.58,true
743402,-0.70,true
743403,39.62,false
743404,-5.10,false
743405,18.22,false
743406,3.95,true
743407,-3.48,false
743408,-7.91,false
743409,39.15,true
743410,32.68,true
743411,38.61,false
743412,-0.42,false
743413,10.76,true
743414,32.98,false
743415,21.05,true
743416,-7.60,true
743417,13.09,false
743418,30.99,false
743419,45.67,true
743420,13.55,false
743421,31.93,true
743422,48.61,false
743423,-6.05,false
743424,24.51,true
743425,11.75,false
743426,32.89,true
743427,13.37,true
743428,8.10,true
743429,30.03,false
743430,-3.27,false
743431,44.94,false
743432,26.31,true
743433,14.90,true
743434,39.23,false
743435,35.09,true
743436,13.35,true
743437,17.39,true
743438,-5.30,true
743439,14.35,true
743440,29.06,true
743441,1.28,false
743442,-1.55,false
743443,28.70,true
743444,12.62,true
743445,-2.84,true
743446,33.06,false
743447,47.41,false
743448,21.54,true
743449,48.04,true
743450,30.55,true
743451,12.98,true
743452,8.18,true
743453,45.26,true
743454,39.45,true
743455,-8.36,true
743456,-8.55,false
743457,47.91,true
743458,38.38,true
743459,12.98,true
743460,27.42,false
743461,8.73,false
743462,1.06,true
743463,20.80,true
743464,46.44,false
743465,17.41,true
743466,9.00,true
743467,9.41,true
743468,33.13,true
743469,3.15,true
743470,39.89,true
743471,11.23,false
743472,36.42,true
743473,39.80,true
743474,-7.95,false
743475,1.57,true
743476,44.63,true
743477,-5.24,false
743478,40.19,true
743479,24.57,false
743480,28.43,true
743481,30.59,true
743482,30.28,true
743483,-5.83,true
743484,48.72,true
743485,6.33,true
743486,-0.06,true
743487,-7.41,true
743488,38.66,false
743489,39.07,false
743490,-7.92,false
743491,-6.50,true
743492,44.24,false
743493,49.60,false
743494,3.73,true
743495,20.09,true
743496,-8.72,true
743497,23.59,true
743498,22.86,true
743499,31.03,false
743500,48.95,false
743501,-5.20,false
743502,-9.44,false
743503,49.12,true
743504,35.84,false
743505,4.18,true
743506,-4.84,true
743507,33.48,true
743508,24.11,true
743509,30.73,true
743510,-1.09,false
743511,4.00,true
743512,12.37,false
743513,1.84,true
743514,15.08,false
743515,1.00,false
743516,25.48,true
743517,5.07,true
743518,12.74,false
743519,19.98,false
743520,47.73,true
743521,10.92,true
743522,11.02,true
743523,10.99,true
743524,20.19,true
743525,41.23,true
743526,15.38,false
743527,17.89,true
743528,17.69,true
743529,5.97,false
743530,16.93,false
743531,23.79,false
743532,-0.19,true
743533,22.61,false
743534,48.31,true
743535,32.16,false
743536,4.55,false
743537,27.32,false
743538,10.42,true
743539,3.24,true
743540,24.01,true
743541,45.03,true
743542,14.67,false
743543,-4.45,false
743544,19.43,true
743545,44.33,true
743546,6.95,true
743547,16.46,false
743548,2.19,false
743549,30.89,true
743550,-6.19,true
743551,17.11,false
743552,11.64,false
743553,27.11,true
743554,-9.31,true
743555,3.90,true
743556,19.33,false
743557,35.58,false
743558,12.06,true
743559,13.96,true
743560,0.81,true
743561,-1.68,true
743562,37.27,false
743563,17.86,true
743564,16.47,true
743565,-7.32,false
743566,3.82,false
743567,43.77,false
743568,39.76,false
743569,46.30,false
743570,30.30,true
743571,31.87,true
743572,16.51,true
743573,48.13,false
743574,-5.26,true
743575,36.00,true
743576,49.10,false
743577,28.12,false
743578,-7.41,true
743579,-1.13,false
743580,21.43,true
743581,8.85,true
743582,-3.91,false
743583,45.38,false
743584,47.79,false
743585,33.50,true
743586,10.15,true
743587,-5.52,false
743588,31.28,false
743589,-0.05,false
743590,7.84,true
743591,7.60,true
743592,49.42,false
743593,21.07,true
743594,21.66,true
743595,0.43,true
743596,31.01,false
743597,-5.85,true
743598,11.67,true
743599,21.50,false
743600,-6.85,false
743601,23.91,true
743602,-9.75,true
743603,33.54,false
743604,26.52,false
743605,9.43,false
743606,23.91,false
743607,25.13,true
743608,-0.05,false
743609,26.22,false
743610,21.44,true
743611,38.98,true
743612,-0.09,true
743613,29.12,false
743614,12.60,true
743615,35.66,true
743616,27.15,true
743617,42.06,false
743618,16.38,true
743619,42.70,true
743620,8.24,false
743621,11.26,true
743622,15.11,true
743623,23.96,true
743624,11.57,true
743625,43.51,true
743626,30.25,true
743627,-1.06,false
743628,12.87,true
743629,-5.04,false
743630,10.92,true
743631,8.06,true
743632,11.96,true
743633,-1.57,false
743634,7.24,true
743635,35.58,true
743636,42.79,false
743637,37.09,false
743638,23.43,true
743639,16.89,true
743640,-0.85,false
743641,27.33,true
743642,47.58,true
743643,27.19,true
743644,45.08,false
743645,8.76,true
743646,40.56,true
743647,17.73,true
743648,47.66,false
743649,4.59,false
743650,44.02,false
743651,32.91,false
743652,33.75,true
743653,38.35,true
743654,26.36,false
743655,17.98,false
743656,-3.38,true
743657,12.69,false
743658,49.11,true
743659,26.39,true
743660,13.48,true
743661,41.47,false
743662,44.39,false
743663,-8.91,true
743664,27.80,false
743665,27.08,true
743666,26.92,false
743667,39.75,true
743668,24.82,true
743669,14.23,true
743670,-2.31,true
743671,5.78,false
743672,48.15,true
743673,28.33,false
743674,17.53,false
743675,-0.99,false
743676,14.69,true
743677,5.85,true
743678,-9.72,false
743679,49.77,true
743680,2.98,true
743681,43.06,true
743682,9.37,false
743683,40.43,false
743684,30.15,true
743685,33.31,false
743686,13.57,false
743687,47.10,false
743688,41.41,true
743689,41.79,false
743690,24.07,true
743691,49.98,false
743692,21.16,true
743693,33.22,true
743694,17.61,true
743695,13.50,false
743696,-1.89,false
743697,9.49,true
743698,36.51,false
743699,26.61,true
743700,18.09,false
743701,29.68,true
743702,24.67,false
743703,1.39,false
743704,-4.60,true
743705,35.36,false
743706,13.38,true
743707,21.33,true
743708,-7.36,false
743709,25.81,false
743710,19.66,true
743711,37.05,true
743712,-0.70,true
743713,-9.49,false
743714,26.45,false
743715,47.73,true
743716,21.12,true
743717,22.31,true
743718,-4.61,true
743719,-7.18,true
743720,-6.57,false
743721,13.96,true
743722,41.39,false
743723,25.04,false
743724,12.24,true
743725,45.90,false
743726,35.77,true
743727,-5.45,false
743728,35.18,false
743729,-2.29,true
743730,31.07,false
743731,4.28,true
743732,20.34,false
743733,17.94,true
743734,-7.92,false
743735,-1.57,true
743736,19.20,false
743737,41.02,true
743738,48.91,false
743739,23.45,true
743740,19.06,false
743741,23.61,false
743742,18.97,false
743743,27.76,true
743744,41.88,true
743745,-7.00,true
743746,-4.88,true
743747,43.14,true
743748,37.80,false
743749,13.26,false
743750,17.31,true
743751,48.33,true
743752,4.41,false
743753,-6.94,true
743754,43.08,false
743755,45.58,true
743756,33.41,true
743757,10.21,true
743758,45.39,true
743759,15.43,true
743760,33.83,false
743761,29.42,false
743762,34.57,true
743763,8.16,true
743764,11.86,false
743765,-2.28,true
743766,8.61,true
743767,46.70,true
743768,19.15,false
743769,-8.90,false
743770,25.45,false
743771,-2.87,true
743772,-5.11,false
743773,48.60,true
743774,2.00,true
743775,24.51,false
743776,13.80,false
743777,23.55,false
743778,41.79,true
743779,12.61,false
743780,4.49,false
743781,26.17,true
743782,-8.69,true
743783,45.47,false
743784,12.66,false
743785,14.54,true
743786,6.37,true
743787,21.79,true
743788,11.34,false
743789,44.13,false
743790,25.18,false
743791,25.88,true
743792,21.43,true
743793,49.49,true
743794,-4.88,true
743795,19.15,false
743796,-4.65,true
743797,3.71,true
743798,37.17,true
743799,3.91,true
743800,5.55,false
743801,18.98,true
743802,30.65,false
743803,40.02,true
743804,9.92,true
743805,21.02,true
743806,49.87,false
743807,-2.39,true
743808,-2.67,false
743809,4.16,true
743810,46.18,false
743811,39.74,true
743812,-9.53,false
743813,28.10,true
743814,35.85,true
743815,9.74,true
743816,38.42,false
743817,10.22,false
743818,29.07,false
743819,22.07,false
743820,29.66,true
743821,-5.26,true
743822,-3.76,false
743823,29.15,true
743824,-8.71,false
743825,45.77,false
743826,3.23,false
743827,3.56,false
743828,-9.82,false
743829,23.28,true
743830,20.33,false
743831,-3.37,true
743832,14.41,true
743833,22.80,false
743834,14.82,false
743835,-8.78,true
743836,27.09,false
743837,15.40,true
743838,21.60,false
743839,15.68,false
743840,-5.98,true
743841,13.66,false
743842,-8.84,true
743843,34.84,true
743844,17.29,false
743845,0.64,false
743846,46.24,true
743847,43.40,false
743848,25.54,false
743849,6.90,false
743850,9.01,false
743851,40.78,true
743852,-6.94,false
743853,31.00,false
743854,33.42,true
743855,2.68,true
743856,9.56,true
743857,5.91,true
743858,37.02,false
743859,0.54,true
743860,10.96,false
743861,31.18,true
743862,13.80,true
743863,10.36,true
743864,6.21,false
743865,42.79,true
743866,18.86,true
743867,0.59,false
743868,45.36,false
743869,37.11,false
743870,10.07,true
743871,-5.57,false
743872,7.97,true
743873,43.26,false
743874,30.83,true
743875,-5.73,true
743876,3.93,true
743877,45.14,false
743878,3.40,false
743879,17.71,true
743880,19.92,false
743881,2.31,false
743882,5.24,true
743883,47.27,true
743884,42.42,false
743885,0.03,true
743886,9.67,false
743887,19.71,false
743888,29.08,false
743889,5.21,false
743890,-6.85,false
743891,46.61,true
743892,8.81,false
743893,43.50,true
743894,37.98,false
743895,6.23,true
743896,22.84,false
743897,27.88,false
743898,24.58,true
743899,33.98,false
743900,-2.58,false
743901,1.77,true
743902,24.47,true
743903,9.21,true
743904,23.11,false
743905,46.74,true
743906,17.91,true
743907,30.97,false
743908,1.80,false
743909,42.33,true
743910,31.86,true
743911,40.68,true
743912,21.65,true
743913,3.03,true
743914,-1.34,false
743915,44.15,true
743916,16.53,false
743917,35.40,true
743918,46.36,false
743919,38.97,true
743920,5.08,false
743921,37.53,true
743922,32.19,false
743923,7.93,true
743924,22.05,true
743925,8.33,false
743926,-3.79,false
743927,-6.22,true
743928,39.96,false
743929,17.89,false
743930,44.64,false
743931,25.31,false
743932,46.85,true
743933,-3.78,false
743934,2.43,false
743935,41.45,false
743936,32.52,false
743937,-6.73,false
743938,14.39,true
743939,14.63,false
743940,20.90,true
743941,16.34,true
743942,20.61,false
743943,5.91,true
743944,-2.42,false
743945,31.01,false
743946,32.23,false
743947,12.46,true
743948,12.80,true
743949,28.98,true
743950,42.79,true
743951,1.83,true
743952,-8.87,true
743953,30.45,true
743954,33.56,true
743955,38.65,true
743956,17.91,true
743957,9.51,false
743958,1.35,false
743959,9.90,false
743960,4.15,true
743961,25.54,false
743962,14.90,false
743963,-5.96,true
743964,17.84,false
743965,2.93,true
743966,19.48,false
743967,44.05,false
743968,2.08,false
743969,33.22,false
743970,26.80,false
